Aimoguier;-3.09833855E17;4.7847065E16;2.58158029E16;10000044;20000520;30003566;0.18269384
Ainaille;-1.76132159E17;4.6873766E16;2.02313962E16;10000032;20000400;30002736;0.8452935
Ainsan;-2.88180606E17;1.67363526E16;-1.61689644E17;10000049;20000568;30003895;0.47306165
Airaken;-6.6183994E16;8.6707994E16;9.9321677E16;10000002;20000026;30000185;0.5039919
Airkio;-1.68108507E17;9.9443637E16;1.20023943E17;10000016;20000206;30001404;0.85163295
Airmia;-7.6288584E16;8.3095213E16;1.15923521E17;10000002;20000024;30000166;0.62311316
Airshaz;-1.58601168E17;7.63547E16;-1.02507624E17;10000043;20000326;30002222;0.7271848
Aivoli;-2.13624922E17;9.7647705E16;1.9029234E17;10000016;20000210;30001431;0.5779752
Aivonen;-2.318289E17;1.05851084E17;1.3915499E17;10000069;20000785;30045340;0.37733024
Ajanen;-1.67553666E17;7.7086563E16;1.29013362E17;10000016;20000207;30001414;0.63378537
AJCJ-1;-1.42639171E17;9.6098648E16;3.10812352E17;10000015;20000188;30001289;-0.15116979
AJI-MA;-4.19182555E17;4.3512816E16;-2.13841319E17;10000060;20000689;30004717;-0.009190846
Ajna;-3.67230046E17;3.21440442E16;-8.0201926E16;10000054;20000625;30004277;0.1853876
AK-L0Z;2.03202462E17;3.9551168E16;9.1996911E16;10000066;20000746;30005098;-0.19758184
AK-QBU;-2.94031296E17;-3.17508645E14;3.56779454E16;10000041;20000480;30003291;-0.30768633
Akes;-1.32437069E17;7.8162727E16;-7.3849652E16;10000036;20000438;30002992;0.80852276
Akeva;-9.4709475E16;6.2114405E16;-7.3801411E16;10000001;20000012;30000088;0.66483486
Akhmoh;-2.43516039E17;5.1330249E16;-1.39820925E17;10000052;20000606;30004147;0.8150578
Akhrad;-5.546781E16;7.5041943E16;-6.5667847E16;10000001;20000009;30000065;0.35847652
Akhragan;-2.23258568E17;3.7290495E16;-4.5042855E16;10000043;20000323;30002197;0.79878396
Akhwa;-2.53944889E17;4.478371E16;-1.1992564E17;10000052;20000599;30015042;0.87963694
Akiainavas;-1.65108507E17;9.9443637E16;1.17023943E17;10000016;20000206;30011407;0.74525493
Akidagi;-2.19794213E17;1.09083451E17;1.36246851E17;10000069;20000785;30045342;0.44493884
Akila;-2.33079904E17;7.0681534E16;-2.85647323E16;10000043;20000507;30003479;0.33113828
Akkilen;-8.3260183E16;7.5231206E16;1.2211378E17;10000002;20000025;30000178;0.68904555
Akkio;-4.7105165E16;3.02928575E16;8.3317263E16;10000002;20000028;30000200;0.16215141
Akonoinen;-1.51103323E17;8.2227621E16;1.55823527E17;10000016;20000202;30001382;0.4945099
Akora;-6.7075106E16;4.9557055E16;9.4326218E16;10000002;20000023;30000163;0.32462487
Akpivem;-9.1174141E16;4.3938228E16;-5.6482823E16;10000001;20000001;30000003;0.8462924
AL-JSG;2.0129998E17;6.3745643E16;5.6930398E15;10000018;20000226;30001534;-0.43012482
AL8-V4;-4.2427484E17;2.1319524E16;2.08849098E16;10000058;20000668;30004578;-0.07165028
Ala;-1.74797043E17;3.5724082E16;-9.7522097E15;10000032;20000388;30002652;0.45376602
Alachene;-1.86669827E17;-1.79643785E15;2.52248411E16;10000037;20000445;30003042;0.3423653
Alakgur;-1.16054724E17;5.092151E16;-5.1655625E15;10000030;20000368;30002512;0.5588357
Alal;-2.37442714E17;2.43281572E16;-1.18858109E16;10000067;20000764;30005225;0.44353443
Alamel;-2.68022607E17;6.0715638E16;1.33463566E17;10000048;20000563;30003854;0.17091255
ALC-JM;1.55613778E17;3.9563035E16;5.4649233E16;10000027;20000343;30002338;-0.13182023
Aldagolf;-4.5872484E16;5.9460631E16;3.6944385E16;10000042;20000497;30003415;0.57461053
Aldali;-2.05943596E17;8.5316064E16;-1.07575118E17;10000043;20000325;30002216;0.4268762
Aldik;-2.40359813E16;3.8304043E16;4.2932493E16;10000042;20000505;30003464;0.7445695
Aldilur;-7.3036056E16;4.0020295E16;1.63969783E16;10000042;20000492;30003379;0.90946865
Aldranette;-2.41664324E17;1.15856949E17;1.31650952E17;10000048;20000561;30003837;0.3675105
Aldrat;-9.1503711E16;7.3616555E16;6.0194426E16;10000042;20000498;30003416;0.6155662
Alenia;-2.33228441E17;2.78887946E16;2.82196123E16;10000068;20000776;30005302;0.9239133
Alentene;-2.47653398E17;4.0439372E16;3.7517527E16;10000068;20000776;30005304;0.866783
Alf;-7.8114116E16;4.0219543E16;9.1112154E14;10000042;20000492;30003380;0.9536734
Algasienan;-2.57400963E17;7.7831121E16;9.7106823E16;10000048;20000556;30003811;0.7259272
Algogille;-1.98759473E17;4.1017311E16;3.36237528E16;10000064;20000727;30004972;0.9253662
Aliette;-1.53945045E17;3.6677569E16;5.1340085E15;10000032;20000394;30002698;0.37128273
Alikara;-1.4645677E17;7.9189731E16;1.42888193E17;10000033;20000403;30002754;0.7112934
Alillere;-1.62928777E17;3.8529572E16;2.92255108E16;10000032;20000397;30002712;0.84782755
Alkabsi;-1.7225066E17;9.9394984E16;-8.2269325E16;10000043;20000514;30003521;0.6621528
Alkez;-8.0605644E16;3.6589582E16;-2.24090241E16;10000001;20000005;30000034;0.7821229
Allamotte;-2.3473905E17;2.5065442E16;5.430372E16;10000064;20000731;30004995;0.590297
Allebin;-2.14969968E17;2.54295736E16;5.8618908E16;10000064;20000733;30005009;0.46055588
Alles;-1.69776089E17;3.05315524E16;2.17423464E16;10000032;20000390;30002664;0.7759657
Allipes;-2.22745182E17;7.6725657E16;6.8367585E15;10000032;20000399;30002727;0.1628292
Alparena;-2.97572583E17;4.6368944E16;1.32641484E17;10000048;20000563;30003850;0.14657226
Alperaute;-2.70942343E17;5.2133597E16;6.4287354E16;10000048;20000555;30003800;0.23114598
Alra;-2.15773058E17;5.8566303E16;-1.19132386E17;10000020;20000256;30001730;0.8189206
Alsavoinon;-2.55919698E17;1.18072989E17;1.22562458E17;10000048;20000561;30003841;0.26636627
Alsottobier;-1.53523194E17;3.902296E16;4.4363413E16;10000032;20000392;30002678;0.5081347
Altbrard;-4.3772163E16;6.3562993E15;3.80525432E15;10000028;20000353;30002407;0.34986857
Altrinur;-8.8335202E16;6.3806764E16;6.4817598E16;10000042;20000494;30003389;0.76887375
Amafi;-3.32040864E17;3.08091018E16;-1.3834928E17;10000049;20000572;30003917;0.29342574
Amamake;-1.24292265E17;4.4194363E16;6.1103925E15;10000030;20000372;30002537;0.43876123
Amane;-1.94104862E17;4.7754887E16;7.763034E16;10000064;20000729;30004983;0.55284786
Amarr;-2.04748702E17;4.023838E16;-5.7621277E16;10000043;20000322;30002187;1.0
Amasiree;-2.54358529E17;6.3434734E16;7.6978622E16;10000048;20000562;30003848;0.36646852
Amattens;-2.02211098E17;1.75375014E16;1.51759867E16;10000037;20000441;30003012;0.5900502
Ambeke;-1.54378837E17;4.949291E16;7.4965991E16;10000032;20000387;30002644;0.5005549
Amdonen;-2.56859351E17;3.10096188E16;-9.0127982E16;10000065;20000737;30005036;0.64065474
Ameinaka;-8.568757E16;3.58909994E16;7.4776331E15;10000030;20000367;30002511;0.9874232
Ami;-2.50912608E17;2.35232138E16;-8.0556011E16;10000065;20000736;30005035;0.438171
Ammold;-8.5348662E16;1.87491149E16;4.5430158E16;10000030;20000373;30002547;1.0
Amo;-1.30653317E17;3.21759794E16;4.9079785E16;10000042;20000303;30002055;0.4744107
Amod;-2.41509035E17;6.8909469E16;-2.91644257E16;10000043;20000507;30003480;0.29588583
Amoderia;-2.19715529E17;6.3003185E16;5.2348105E16;10000068;20000780;30005329;0.40485203
Amoen;-2.55218828E17;5.8388577E16;7.1436593E16;10000048;20000562;30003847;0.28053844
Amphar;-8.1506264E16;7.1942059E16;-6.0077264E16;10000001;20000009;30000058;0.702187
Amsen;-1.45493014E17;1.0159411E17;1.37638171E17;10000016;20000204;30001392;1.0
Amygnon;-2.43765198E17;3.6107902E16;5.1649765E16;10000068;20000777;30005311;0.63756865
AN-G54;-3.83252748E17;2.92432125E16;1.0138315E17;10000057;20000661;30004527;-0.13197844
Ana;-1.61529373E17;7.345162E16;-7.149982E16;10000043;20000517;30003552;0.90047383
Anara;-2.98689927E17;-1.57131314E16;-5.6428985E16;10000067;20000772;30005279;0.35710672
Anath;-4.01497975E17;-8.580549E15;-1.27249753E17;10000054;20000628;30004301;0.04132692
Anbald;-8.1151792E16;5.6946782E16;7.4781548E16;10000042;20000495;30003398;0.7037965
Anchauttes;-2.53102749E17;1.04550362E17;1.36822789E17;10000048;20000561;30003840;0.33959618
Anckee;-3.21525169E17;4.3295869E16;2.9392104E16;10000044;20000520;30003571;0.24640904
Andabiar;-1.68277953E17;7.7548126E16;-1.15493509E17;10000043;20000508;30003485;0.60727227
Andole;-2.13048262E17;3.9921077E16;4.3827521E16;10000064;20000735;30005028;0.7533895
Andrub;-2.41042464E17;6.8142401E16;-1.05592269E17;10000065;20000738;30005049;0.6738564
Ane;-2.08696172E17;7.911066E16;5.3806728E16;10000064;20000734;30005022;0.309508
Angatalie;-2.09146061E17;-1.76342714E16;1.12732906E16;10000037;20000447;30003062;0.16046639
Angur;-2.72812096E17;-1.67084622E16;-3.31800741E16;10000067;20000770;30005264;0.17758512
Angymonne;-2.13411462E17;1.47965253E16;2.44581594E16;10000037;20000446;30003046;0.56133527
Anher;-1.15277635E17;1.46032947E16;4.9542229E16;10000042;20000302;30002051;0.46452835
Anila;-1.95893819E17;7.4529966E16;-5.9902467E16;10000043;20000513;30003515;0.65487605
Anin;-2.31172285E17;8.6603136E16;1.9808329E17;10000016;20000211;30001439;0.35862824
Anjedin;-1.90087109E17;7.4161286E16;-1.19821006E17;10000020;20000243;30001647;0.5157542
Anka;-1.49455946E17;4.889118E16;-4.7739283E16;10000038;20000449;30003071;0.4145999
Annad;-2.45424189E17;5.9287982E16;-1.11303648E17;10000065;20000738;30025042;0.82107097
Annages;-2.21926492E17;1.48219923E16;3.7758883E16;10000064;20000730;30004989;0.6606257
Annancale;-2.51334872E17;3.30090163E16;7.6533646E16;10000048;20000553;30003791;0.094076164
Annaro;-1.24446299E17;8.4708248E16;1.24293003E17;10000033;20000407;30002776;0.8074704
Annelle;-2.62428583E17;3.6909209E16;4.22536E16;10000068;20000779;30005326;0.75701684
Anohel;-4.06614278E17;-1.89598999E14;-9.2451679E16;10000054;20000627;30004291;0.13830817
Ansalle;-2.40168936E17;3.16215765E16;5.3264475E16;10000068;20000777;30005309;0.6207122
Ansasos;-2.3771651E17;1.60452032E16;-2.3390684E16;10000052;20000600;30004104;0.42035633
Ansen;-1.45792321E17;-2.41882438E15;4.1476796E16;10000042;20000306;30002081;0.13637987
Ansher;-7.7799905E16;3.6142077E16;5.7183538E16;10000042;20000501;30003440;0.87719744
Ansila;-1.41907841E17;5.5430728E16;1.09208013E17;10000002;20000019;30000132;0.912017
Ansone;-2.12593374E17;4.5377167E16;1.75639101E16;10000032;20000391;30002669;0.7439378
Anstard;-7.3085491E16;7.3592787E16;5.9516126E16;10000042;20000499;30003426;0.49601823
Antem;-2.65613216E17;-1.57338731E15;-2.79468003E16;10000067;20000770;30005261;0.31288034
Antiainen;-1.86573946E17;1.17782452E17;1.79349588E17;10000016;20000198;30001357;0.5602992
Antollare;-2.07162594E17;2.05498723E16;2.82411967E16;10000037;20000446;30003051;0.6894272
Anttiri;-1.44741497E17;8.0058216E16;8.126414E16;10000033;20000411;30002805;0.7127556
Anyed;-2.67220977E17;1.79141142E16;-2.21328813E16;10000067;20000768;30005249;0.56006783
Anzalaisio;-2.72510847E17;1.59991945E16;-3.03801205E16;10000067;20000768;30005252;0.45455647
AO-N1P;-3.50065501E17;3.03694775E16;-2.59974937E17;10000050;20000585;30004006;-0.12527469
AOK-WQ;-6.4352792E16;-1.56190448E16;-2.66978552E17;10000014;20000177;30001216;-0.71291274
Aokannitoh;-1.36772306E17;6.1593301E16;1.08641748E17;10000002;20000019;30021407;0.97092336
AP9-LV;-4.6698419E16;8.1785953E16;1.30685487E17;10000029;20000360;30002453;-0.25478643
Apanake;-2.47684356E17;5.6903369E16;1.55143979E16;10000067;20000763;30005216;0.48819387
APES-G;1.96252896E17;4.0669599E16;5.0958619E16;10000013;20000163;30001114;-0.7111158
Aphend;-1.96493053E17;4.6916372E16;-2.54763673E16;10000052;20000596;30004079;0.62929815
Aphi;-2.38157088E17;3.27932285E16;-3.15256076E16;10000052;20000603;30004124;0.5225003
APM-6K;-4.26705104E17;2.8792067E16;3.06087609E16;10000058;20000668;30004576;-0.058685638
Aporulie;-2.00621221E17;6.3113763E16;5.0719565E16;10000064;20000734;30005019;0.7887401
Appen;-5.7178427E16;3.45326623E16;4.5744563E16;10000030;20000376;30002565;0.8213293
AR-5SY;-2.0929163E16;9.2408858E16;4.14821273E17;10000045;20000532;30003656;-0.9399456
Arakor;-2.0338907E17;5.5962548E16;-1.34390283E17;10000020;20000257;30001740;0.6926314
Aralgrund;-5.918474E16;5.9432732E15;2.61675693E16;10000030;20000374;30002551;0.32155892
Aramachi;-1.48530243E17;1.21009071E17;1.34323066E17;10000033;20000413;30002817;0.4897886
Aranir;-8.422436E16;6.6954735E16;-1.00539549E17;10000001;20000013;30000092;0.24278861
Arant;-2.30421577E17;1.83999126E16;5.08803E16;10000064;20000731;30004994;0.6047535
Arasare;-3.21941849E17;2.00571201E15;1.13353024E16;10000044;20000523;30003590;0.81173843
Arayar;-1.5407331E17;5.3864804E16;-3.9725153E16;10000036;20000436;30002977;0.38626507
Arbaz;-1.82032482E17;5.6662971E16;-4.7456859E16;10000043;20000509;30003487;0.9073789
ARBX-9;-7.5378454E16;-2.99373007E16;-4.6303472E17;10000059;20000682;30004669;-0.18409011
Archavoinet;-2.53372422E17;8.9660681E16;1.0843601E17;10000048;20000559;30003824;0.6207646
Archee;-1.76317616E17;5.6655777E16;-1.00117922E15;10000032;20000395;30002702;0.44535568
Ardallabier;-1.722481E17;3.29873653E16;1.30685064E16;10000037;20000443;30003030;0.7136319
Ardar;-1.3098549E17;2.40435662E16;3.52494237E16;10000042;20000303;30002058;0.36601093
Ardene;-1.71291542E17;3.39870598E16;3.03425159E15;10000032;20000388;30002648;0.5517798
Arderonne;-2.72961561E17;6.1745455E16;1.31883147E17;10000048;20000563;30003852;0.1747092
Ardhis;-2.68078922E17;3.0589498E16;-3.8636061E16;10000052;20000602;30004118;0.39790955
Ardishapur Prime;-1.79154115E17;6.178715E16;-8.2534308E16;10000043;20000327;30002231;0.7400229
Arena;-6.8548627E16;7.0634573E16;-7.6325082E16;10000001;20000014;30000099;0.44232988
Arera;-2.36318172E17;3.645189E16;-6.3539235E16;10000043;20000329;30002244;0.6460615
ARG-3R;3.28083962E16;5.1442434E15;-1.39535215E17;10000008;20000096;30000656;-0.04280709
Arifsdald;-1.39118011E17;-7.6615672E15;4.0148293E16;10000042;20000306;30002080;0.09276911
Aring;-2.73418769E17;1.66425339E15;-4.5947594E16;10000067;20000766;30005239;0.2673237
Arittant;-3.27708513E17;3.9798129E16;3.14216071E16;10000044;20000524;30003595;0.26235354
Arkoz;-2.20147912E17;6.0436748E16;-1.14473626E17;10000020;20000252;30001704;0.78314215
Arlek;-5.9171043E16;4.8859806E16;3.58533648E16;10000042;20000497;30003411;0.95957255
Arlulf;-7.8315799E16;3.8909633E16;7.3448021E15;10000042;20000492;30003374;0.9563871
Armala;-1.67528429E17;6.3120532E16;-1.12261073E17;10000043;20000324;30002205;0.78216314
Arnatele;-2.00311966E17;2.18273631E16;1.15354522E16;10000037;20000441;30003009;0.62293065
Arnher;-1.18634625E17;-2.28896282E15;4.6747751E16;10000042;20000304;30002066;0.1920996
Arnola;-5.3452238E16;4.2084868E16;-4.1304026E16;10000001;20000016;30000112;0.4628354
Arnon;-2.37395298E17;5.4590301E16;3.01736506E16;10000064;20000732;30005001;0.5930927
Arnstur;-9.6320294E16;-1.40509844E16;3.4510743E16;10000042;20000304;30002064;0.118168645
Arodan;-2.52113343E17;8.4482366E15;-7.2227434E16;10000043;20000328;30002240;0.32109967
Arraron;-2.25216471E17;5.5429851E16;4.7222384E16;10000068;20000780;30005330;0.47198725
Arshat;-1.8514453E17;7.6292226E16;-1.04475689E17;10000043;20000330;30002253;0.5809036
Artisine;-1.65997703E17;3.701222E16;6.6479939E16;10000032;20000393;30002687;0.49726698
Arton;-1.44567946E17;6.3092674E16;-1.12323393E17;10000043;20000518;30003556;0.42698184
Artoun;-1.95817352E17;5.3297774E16;-7.9713605E16;10000043;20000334;30002278;0.7523863
Arvasaras;-1.4859051E17;6.946157E16;1.52406159E17;10000016;20000202;30001381;0.5167338
Arveyil;-1.67671074E17;5.0653728E16;-3.9220422E16;10000036;20000440;30003007;0.5253928
Arwa;-1.39331462E17;-2.47410491E15;4.3246172E16;10000042;20000306;30002078;0.12730995
Arza;-2.7378982E17;2.37151065E16;-7.0509941E16;10000065;20000744;30005086;0.32765105
Arzad;-1.45822094E17;2.03225655E16;-2.43927127E16;10000036;20000433;30002960;0.22042978
Arzanni;-3.00342631E17;5.8394332E16;-1.52518962E17;10000049;20000567;30003885;0.5513049
Arzi;-3.64831221E17;9.173538E15;-1.41273045E17;10000065;20000741;30005065;0.13833283
Arzieh;-3.31357861E17;3.8673758E16;-1.31232374E17;10000049;20000572;30003921;0.29670256
Asabona;-8.8787076E16;5.7530352E16;-9.6309075E16;10000001;20000002;30000012;0.32288426
Asakai;-1.88660459E17;7.9450006E16;1.39563665E17;10000069;20000786;30045332;0.25637436
Asanot;-2.72310891E17;7.8831848E15;-2.47096899E16;10000067;20000768;30005251;0.45030537
Asesamy;-2.39090281E17;3.32974448E16;-1.17402733E17;10000020;20000250;30001689;0.64510864
Aset;-1.37019962E17;2.94667506E16;2.9150671E16;10000042;20000307;30002084;0.35524398
Asezai;-2.23855826E17;4.1123702E16;-1.20863189E17;10000020;20000253;30001708;0.6401943
Asgeir;-1.10203552E17;3.57132007E16;7.3637893E16;10000042;20000493;30003384;0.735822
Asghatil;-9.5555833E16;4.3353413E16;-6.1405744E16;10000001;20000012;30000084;0.79477817
Asghed;-1.53339575E17;4.4532626E16;-3.6047347E16;10000036;20000436;30002978;0.35553768
Ashab;-1.95782992E17;5.4527294E16;-5.512926E16;10000043;20000509;30003491;0.90946
Ashi;-2.7801794E17;3.9934353E16;-1.65882735E17;10000049;20000568;30003890;0.67451125
Ashitsu;-2.5970542E17;7.3739211E16;1.81881488E17;10000069;20000781;30045311;0.26488823
Ashkoo;-3.34426873E17;2.32982949E16;-1.42772985E17;10000049;20000572;30003919;0.2720184
Ashmarir;-3.08741559E17;5.3419931E16;-1.58265387E17;10000049;20000567;30003886;0.42336497
Ashokon;-2.4064834E17;4.240898E16;2.12314278E16;10000067;20000763;30005214;0.70007014
Asilem;-5.9828504E16;6.6629554E16;-8.5659025E16;10000001;20000014;30000095;0.2849977
Askonak;-2.12073837E17;6.8021055E16;-6.8385693E16;10000052;20000598;30004093;0.6674565
Asoutar;-1.67924855E17;3.9320292E16;-1.24737902E17;10000043;20000333;30002272;0.27349767
Asrios;-2.41696261E17;6.1221538E16;-1.32670079E17;10000052;20000608;30004156;0.83975965
Assah;-1.15655017E17;7.4112143E16;-1.03188393E17;10000001;20000010;30000075;0.2978022
Assez;-2.35494551E17;3.2863419E16;-7.8586343E15;10000067;20000764;30005224;0.44211787
Assiad;-2.26585398E17;7.2867908E16;-1.30173123E17;10000020;20000255;30001723;0.9476413
Assiettes;-2.09307328E17;5.0095515E16;1.28074658E16;10000032;20000399;30002724;0.64255536
Astabih;-5.1508679E16;3.7530618E16;-3.7584958E16;10000001;20000016;30000113;0.4088176
Astoh;-2.16593826E17;9.9302298E16;1.45247857E17;10000069;20000784;30045323;0.6124241
Atai;-2.06882613E17;9.1542083E16;1.92786118E17;10000016;20000208;30001419;0.48111388
Atarli;-2.5538884E17;3.9295515E16;-7.1346541E16;10000065;20000743;30005077;0.44219008
Atgur;-8.2094099E16;8.4048747E15;3.30049446E16;10000030;20000375;30002557;0.4830199
Athinard;-1.86074734E17;3.41510438E16;2.49970876E16;10000037;20000444;30003031;0.974909
Athounon;-2.77514433E17;5.4745706E16;1.40802531E17;10000048;20000563;30003856;0.07620591
Atier;-1.81077848E17;4.6867113E16;4.6391262E15;10000032;20000395;30002701;0.62669545
Ation;-1.59114691E17;3.55461458E16;1.79720716E16;10000032;20000394;30002695;0.5811452
Atioth;2.27938489E16;7.8583668E16;7.9373409E16;10000029;20000364;30002489;-0.018470574
Atlangeins;-2.24291387E17;3.08981859E16;3.52657338E16;10000064;20000735;30005024;0.8804871
Atlanins;-1.86796752E17;1.16131116E16;2.56121012E16;10000037;20000445;30003038;0.629053
Atlar;-4.914643E16;1.68642471E16;1.14037599E16;10000028;20000350;30002389;0.3733675
Atlulle;-2.12651613E17;1.35122109E16;5.3031958E16;10000064;20000733;30005010;0.40409586
Atonder;-5.7572516E16;4.7149399E16;4.7466819E16;10000042;20000504;30003455;0.82813686
Atoosh;-2.12863149E17;5.2844913E16;-1.09214937E17;10000020;20000248;30001678;0.6301617
ATQ-QS;-4.76824555E17;2.95093588E16;-2.23759722E16;10000058;20000679;30004654;-0.5376063
Atreen;-2.2682272E17;4.9683344E16;-1.87467957E16;10000067;20000760;30005197;0.4589116
Attyn;-2.37311735E17;5.0453677E16;3.8849646E16;10000064;20000732;30005004;0.6694961
ATY-2U;-2.89428191E17;1.14978164E16;5.7707447E16;10000041;20000478;30003273;-0.07460402
AU2V-J;1.37568412E17;7.0991609E16;5.6743257E16;10000034;20000416;30002834;-0.19744596
Aubenall;-2.50322394E17;1.02235151E17;1.14280077E17;10000048;20000559;30003827;0.4318513
Auberulle;-1.80431593E17;5.8051959E16;4.5403461E16;10000032;20000396;30002709;0.83440983
Aubonnie;-2.58907226E17;6.3546068E16;7.8807779E16;10000048;20000562;30003849;0.40279648
Audaerne;-1.50706984E17;3.5367299E16;4.4103971E16;10000032;20000392;30002684;0.46593982
Audesder;-5.2650527E16;1.19639428E16;-1.14135481E16;10000028;20000351;30002395;0.26471153
Aufay;-1.76037653E17;7.1492875E16;3.9186036E16;10000032;20000386;30002641;0.5231204
Auga;-1.28081843E17;4.2733099E16;6.5685093E15;10000030;20000372;30002542;0.38548383
Augnais;-1.56985298E17;5.2042484E16;3.9034913E16;10000032;20000392;30002680;0.5398108
Aulbres;-2.83233663E17;4.9157838E16;6.1451512E16;10000048;20000558;30003818;0.13581248
Aunenen;-1.90652619E17;8.8927693E16;1.78364185E17;10000016;20000205;30001398;0.4477901
Auner;-1.36570992E17;3.15532178E16;4.3834166E16;10000042;20000303;30002059;0.40754196
Aunia;-1.90388118E17;4.9939182E16;1.98718752E16;10000032;20000389;30002657;0.84141004
Aunsou;-2.79031037E17;4.3584302E16;5.9039535E16;10000048;20000555;30003801;0.18297508
Aurcel;-1.57458243E17;2.91582967E16;2.42275369E16;10000032;20000397;30002716;0.54945016
Aurejet;-3.10308123E17;2.59660129E16;-1.32106262E17;10000049;20000571;30003915;0.50067216
Auren;-7.3354494E16;7.0378145E15;4.2356753E16;10000030;20000375;30002561;0.41791272
Aurohunen;-1.56910274E17;1.104604E17;1.61245304E17;10000016;20000198;30001361;0.37554023
Ausmaert;-2.97583234E17;4.1277389E16;5.4786882E16;10000048;20000558;30003821;0.07484318
Austraka;-7.3392006E16;2.09646201E16;1.30568412E16;10000030;20000369;30002523;0.75571054
Autama;-1.54505985E17;8.066226E16;1.30886431E17;10000016;20000207;30001411;0.77510417
Autaris;-1.46151003E17;7.7952866E16;1.57442437E17;10000016;20000202;30001384;0.468632
Auvergne;-1.85666763E17;4.9319333E16;2.36835964E16;10000032;20000389;30002656;0.89246076
Auviken;-1.34969588E17;6.8394416E16;1.355179E17;10000033;20000402;30002744;0.8196478
AV-VB6;-4.34227207E17;2.29722017E16;-2.29174881E16;10000058;20000673;30004614;-0.8668318
Avada;-3.65942346E17;2.93702265E15;-4.6820194E16;10000054;20000622;30004249;0.68934983
Avair;-1.67589899E17;4.229497E16;-1.1681379E17;10000043;20000333;30002270;0.41111287
Avaux;-2.56914842E17;5.9811221E16;5.3826471E16;10000048;20000562;30003843;0.4477052
Avele;-2.00217408E17;1.80581191E16;3.18819503E16;10000037;20000446;30003053;0.71014357
Avenod;-1.44326483E17;2.94302133E16;3.21669793E16;10000042;20000307;30002089;0.3859046
Averon;-2.15669807E17;1.93194436E16;1.8985132E16;10000037;20000446;30003047;0.5760883
Avesber;-1.05003034E17;3.9805997E16;2.42782883E16;10000030;20000370;30002530;0.75318366
Avyuh;-2.42572795E17;5.3299281E16;2.00319014E16;10000067;20000763;30005215;0.56588364
AW1-2I;-1.55578542E17;1.07538748E17;2.32577839E17;10000010;20000125;30000860;-0.21542473
AX-DOT;-7.0727103E16;6.2712423E15;-2.49048781E17;10000014;20000175;30001203;-0.25697914
AXDX-F;1.01919179E17;-2.97413128E16;-3.8468926E17;10000062;20000718;30004904;-0.33224374
AY-24I;-1.23924719E17;4.1746077E16;-1.67395216E17;10000047;20000548;30003756;-0.17355762
AY-YCU;-1.34543003E17;7.5601303E16;-1.74136322E17;10000047;20000546;30003746;-0.07797513
AY9X-Q;1.91281076E17;7.4936201E16;7.7907675E16;10000066;20000746;30005094;-0.17280601
Aydoteaux;-2.30949755E17;2.63222031E16;1.7914023E16;10000037;20000446;30003055;0.68055284
Ayeroilen;-1.68319476E17;2.36725906E16;-4.0566662E16;10000038;20000452;30003093;0.4465684
Aymaerne;-1.63313761E17;4.686326E16;3.04174072E16;10000032;20000397;30002717;0.90297884
AZ-UWB;-1.27509212E17;1.18946053E17;3.72096278E17;10000015;20000195;30001342;-0.07725175
AZ3F-N;3.27079347E16;3.11897325E16;-1.23131584E17;10000008;20000098;30000672;-0.07888885
AZA-QE;1.8532095E17;5.0336162E16;1.326744E17;10000013;20000157;30001070;-0.73939973
AZBR-2;-7.3272065E16;9.7534842E16;2.10054447E17;10000003;20000037;30000265;-0.7090482
Azedi;-2.95635003E17;-8.906748E15;-4.1448384E16;10000067;20000772;30005275;0.27441484
Azer;-1.75132617E17;1.62539795E16;2.35165823E16;10000037;20000442;30003018;0.6570695
Azerakish;-2.37716149E17;3.19151418E16;-1.38172981E17;10000020;20000253;30001711;0.63339394
AZF-GH;7.6145013E15;1.95068223E16;-9.4793751E16;10000011;20000135;30000920;-0.026846208
Azhgabid;-2.26007587E17;7.659612E16;-1.18951121E17;10000020;20000252;30001705;0.80322564
Azizora;-1.83483855E17;5.5519303E16;-9.8396172E16;10000043;20000332;30002265;0.6230302
AZN-D2;-9.7907881E15;-3.7146738E16;-3.73629341E17;10000056;20000650;30004450;-0.5631417
B-1UJC;1.12472858E17;3.07305297E16;-1.40011158E17;10000008;20000105;30000716;-0.5307991
B-2UL0;-1.93183265E17;7.0323299E16;-3.46526345E17;10000022;20000286;30001944;-0.01542104
B-2VXB;1.87576941E17;6.2558883E16;2.56745457E16;10000027;20000342;30002334;-0.60653573
B-3QPD;-6.9797771E16;1.68191993E16;-2.2841703E17;10000014;20000169;30001156;-0.07574338
B-588R;-7.0922168E16;1.02310923E17;1.56333923E17;10000003;20000030;30000211;-0.15477023
B-5UFY;9.9154783E16;-3.43466752E16;-1.67522743E17;10000005;20000063;30000435;-0.40142223
B-6STA;1.1995866E17;-3.25536724E16;-3.21763557E17;10000061;20000713;30004873;-0.5961249
B-7DFU;-4.22140756E17;5.6866058E16;-2.86565097E17;10000050;20000588;30004030;-1.0
B-7LYC;2.22674555E17;4.3339338E16;1.17893726E17;10000066;20000755;30005160;-0.20696208
B-9C24;-2.93691788E17;7.0390026E16;2.22871299E17;10000023;20000299;30002029;-0.06723311
B-A587;1.80093326E16;-2.37846226E16;-2.16926429E17;10000025;20000310;30002108;-0.23344927
B-B0ME;1.8672561E17;6.2206344E16;9.9520912E16;10000066;20000745;30005088;-0.5219286
